:START_ID(User),:END_ID(Review),:TYPE
OTWe5CKchzTOHbjglsmDvg,ewl9hJSyWbXwazctI7NQgQ,HAS_WROTES
m8zmxE7XUlvEwzKbFwjlCA,FCuMJ_Wi3r_rqzb9tsf46g,HAS_WROTES
y0-UYICdihxqs_TWLFNPZw,FHjpXYhFEUlb4db-gNkJ_A,HAS_WROTES
xC5CvxuqkT0nkbQvi1jRDQ,SMaQ9RfM4nTmniQgHmd4Dw,HAS_WROTES
y3kCQlIrk0LNrES6GuoRfQ,_i_iOYcI-GlJ4_fq0Q3lAg,HAS_WROTES
ip4LFXDktVPxnyq2Ld5i0A,u9HoKKk3t81rDcAXH5ee7g,HAS_WROTES
x5ssRFBmtb9-1ZAMAE6GRA,jrb51INe3fX0fI20njdY3g,HAS_WROTES
_DWJPum_UQ1n4l9Th0o81Q,aqLbQIpOYwP9EvM7d35KCA,HAS_WROTES
jllbZ5HYRNcIu7lVcg2mCA,ZkrHGR4MzJphzjFwOoSeWg,HAS_WROTES
1wcZC44UwXcWPMyuJ5xuzg,gVb0Gxf2CpB1Kgb9_qKtsg,HAS_WROTES
m2JpS4Yjpy_nget3UwUaCA,wTeeCMpSV9Z1FobDgZy7Ow,HAS_WROTES
edODGzi6H7VM8hxeoQa1Sw,M_DqEv5Ov6N01mSQMYmcrg,HAS_WROTES
0UxKtFLdVp3sHBzaM_dnqw,xe23f48C04cW5BvgQqPb4A,HAS_WROTES
kc4kn028zSyl7NPvxJ47KA,jO-HOCask2PSJaDlsD7m4g,HAS_WROTES
deshiqP-Wj1IuuBK4N9m7w,xf3hpgg4zgJy6tvFrWfY_w,HAS_WROTES
edAJ-w6iBLHTLKIuJLARMg,VCBIemi7PhbdVjwT3g-Asw,HAS_WROTES
ViKhuaUpZ33OzHS3sZxkYQ,slr43OIrUxI_Nc-7AA8aTA,HAS_WROTES
fa8NWW6_UjyvMWPg90C1yA,J39dTvjZzkhIWBH_0y_2Lg,HAS_WROTES
IBO22g3UAEAOZm-10KZDtg,pmaTiFGzoLw2Bl7_li9Ufw,HAS_WROTES
_zQX_ne0NfoCQfGN7bD74g,tepLCmYDxGsph2TUiMsZIA,HAS_WROTES
w4EHZrDR0Xrdt1CpJt-8-Q,9aAcrhndqXpP4cSUTtZU2g,HAS_WROTES
ZxnKWLU35Y-yjXilUUCFuQ,Syk9_6sTGOIq0bnkAnzPWQ,HAS_WROTES
hIPTSNkTjfVxzM21t7YshA,0tHCm-1cG6dCCIDAauE_Ow,HAS_WROTES
G-CbAeHXyZrjsGkbK8CG-w,JKEL1-CTygz3MBGhBPxPKw,HAS_WROTES
LWxmWOAsASTzd4S7An2eSA,xKahQbObm12e-QAUFWrV0g,HAS_WROTES
P9Jw2B6Hihg7a5rTt_MOow,Z-LmydfICX_rfbq4u5jSUA,HAS_WROTES
B7dH1VzFUTtyr9OIeQ4G8A,MKl4cRqjmp14chf3wntp-w,HAS_WROTES
uzwDtZsIHhxRp4xxyaF56g,ybChCZjocdEFVZf08dg6bQ,HAS_WROTES
IaX73WNkQtspGsF3Xwgm8w,EQILocAUOvXILdVKtuAZ8w,HAS_WROTES
y5qEpAfJQaOjjG8ZJWrp6w,Lq5Cp03LASs9cGk8LOJ1Xg,HAS_WROTES
a62dthZQmTY0nEHUMvQSJg,FewIWnryP2ZW82Bc-2YPnw,HAS_WROTES
6mBSuGlB4S_ywi6XLN8Hvg,ujbkg3LsLXzijbzXQQ7TEg,HAS_WROTES
WPwOJ_jlpomds7TwlOxmtQ,gi5gVUXdsUsEbSlbXcO9jA,HAS_WROTES
Imb1i_6nEcvUnXVMDlnOvA,y3voKOTYv73RF7wHevcjCA,HAS_WROTES
MZThrko62BW6_iB98BbMLw,TNxQGqF9GjWieiLY_fZaww,HAS_WROTES
dEm_UQB-18XE-aTl6LmybQ,xnCvleZXieb0yd2FSP3l0A,HAS_WROTES
8IDwU5t8j7w4bRbc1qVDrA,SI-_HEusY-UiNawRMS-Hfw,HAS_WROTES
TBINhCVO2Tcpofvh54hc8w,wkvGHM8gHWx-SZ_3wbu5ew,HAS_WROTES
SjlhXfdiC8M88thetTEp6g,bDptzahjbkDaVNlCv0cOnA,HAS_WROTES
BrgCKAB50j7jkg_YMTY8oA,59J9ZYJWOB_lXlEf99PQnA,HAS_WROTES
RTQ9HEPfrUrtwSDtzY1cKg,NljUIc6D8aEsIKgeUvjKXA,HAS_WROTES
Nlvab4iZhL-qZfO6_20Fgg,ze_Awmbdym2ynMC6xJsoVQ,HAS_WROTES
5UP3A1Z66aQLahlXKdqpNg,Atsw7MiyVkuq7OlkF26zsg,HAS_WROTES
-MhxfQttBbYuwzXikdaCSg,SrMvOZjstaiPLvV6Lk-Fsw,HAS_WROTES
z2Rqx6GBVh0bpCrLSJtEZA,nG6IJwKmwD1KvsxD2fuT8A,HAS_WROTES
RLPZ1x9fADogVYzzhloWgg,58JoyPufDCkED0sQ0njCIg,HAS_WROTES
RyDR3Xi6N4Z8UWLuIXwgVg,tGXXuIsMLqgh0wo3CliDUw,HAS_WROTES
aXWkVpXCeXo5tMViloLVGA,n2NuE6_aPeGOWNc67Pwi0A,HAS_WROTES
JeRK2V36oe5AnwEXNzyqeg,D8TnZF4MOQHOuzHPwP879w,HAS_WROTES
alsXLVoNPa5kUgEm9JZGYw,uzIHWPF9v__hUoeAlwPxvg,HAS_WROTES
karJ0yam1n0j338b8pvVww,xNG8B4HfK-2dlcPB9VsM0w,HAS_WROTES
kOGnhdIZVW0GfS2uSFB5KQ,zHHl4Ucx-_dt_FrsOBZ9jw,HAS_WROTES
EqYEkZd3OQJlxweXkJt0Gw,s6UtDnWF3ZdJymec2yMs4g,HAS_WROTES
MLiR5Nph8D9CZQcuhnluLg,mSLo6x3gqOZYDd8y29RKPA,HAS_WROTES
G7spFaGpRBh9wrKiZSEW-w,nQe2BunKpAkNygsQDwCQJQ,HAS_WROTES
TuvMf4ov9rIK9UYqrcfJrw,Z86BsvuuNkOg8HVBTsJ_wA,HAS_WROTES
oedXE2BP2MIDqifvSltA_w,OBYKDJHIRKRXmL8fzhZQaw,HAS_WROTES
bQ5V4pP9jqgzskIv0f6jvA,EwiV30Q_hVlQa8QhNy_d4Q,HAS_WROTES
nMq9qP8c4w7cQ-Uh8LovgA,M5tw-jYdI3MwWkTFHmzZdA,HAS_WROTES
Jp8WSVBr516eHQJ1aTyvWQ,w4P6zstZhXTO-R3gRFctqQ,HAS_WROTES
pSoAcbE4d2qPnzJlj_WpTQ,dysm9oqdNfPlVQDIZ-thpg,HAS_WROTES
c4FioLVNQg6LTW4QmpELQA,w_i4S0G6fZNiIYGwyW7FmA,HAS_WROTES
DOBkkhx_iS0gWh0glk9pqw,cess9j9mr2gM2teiCSC5Jw,HAS_WROTES
-5Yx5X3OxosNU5gojBug8A,1G0gk_EcekTM5tpkRyO9VQ,HAS_WROTES
4wCzcaY-Ij6yjTvGP0s3Uw,zyUjnKVKdmyCnT33TDPQ0Q,HAS_WROTES
hhabizO04vtA0e1ZLEbToA,60Wgij5IFxtONTeveNw-Lg,HAS_WROTES
88S8cjbVq7joeIjYgYDwCw,KezNBMkNOfvbkE66ws5M7g,HAS_WROTES
EtCdTw1u6tWiWh6DdblsyQ,MCLbloJ3BMY_kV5zj7zbtw,HAS_WROTES
E21jbVqCj4urtjN2VepIPQ,wsPalCik_lrUbbpbn7kqWg,HAS_WROTES
5cD72pCKmhHiJm_QFtYF1A,gPOZtwFsZhrJlmO5PhOj_A,HAS_WROTES
ZJWY2t9_lW3vcuINH057_Q,uopgZol3MgvikPm5Rf5I-w,HAS_WROTES
KuYOQa9gGKK9h1HfvRDAMA,ofTpu2LiAhN8dovjjWmm4g,HAS_WROTES
95XtGNJ9nPWt2whad5Rrgw,3h3jZeUJYbB2adNdD6a4KQ,HAS_WROTES
uTlVeRCVE4Q36X7vs3pA8A,vRdKmxTwxXP7k0Qu5NlJew,HAS_WROTES
ymOSFcjULPZnDtmySSTP-A,r13wGYH26iGSBBM5PVQrGw,HAS_WROTES
LIJ-lMDm0Y03UWVob7-diA,U1_vh0rSR1155DZ5J_x08A,HAS_WROTES
qHNUaRc4qC3h2xOKBppjWQ,n8Xet8F1PVnXu55lYlVpzQ,HAS_WROTES
tOOSIUrcjoqFIbZcfhGEbg,VuGK9MexbxU1ejO3sL1Kig,HAS_WROTES
GnIgRSNZHnO1fptS76KTjA,yBaoxvM00E09ZCSPNoJrmw,HAS_WROTES
yubnB-5fmPYS28nsPI7Vvg,Nh_DvGm7PNrh5RI8dsJifw,HAS_WROTES
6iI6dWpEfj2da85Qt8vj9g,-sgNRKhPY2xX6-Q8-jHLZg,HAS_WROTES
DGZs1oGZHDG4GaZ17I8ChA,-VU4VpvCWFnJ4O5OMyfctQ,HAS_WROTES
ekONrm-t4am93_RbMPF_KA,tiCQ9Ib9M19G3T_S2VY1wg,HAS_WROTES
BHwYbpr-m3LWpsJakZVpIA,5QJ6xY4i1BxSHMUjXOeWew,HAS_WROTES
u8zIn2QImdLfVEz5cMw7PQ,SvJyBZJ2HSI6XORpKJWcEQ,HAS_WROTES
AXKe1i5b8D-hVANoQQETfQ,yR9yQwkqD3Ftow7AIlEq8Q,HAS_WROTES
rEwVvbb5iGSbZWsIQxeLOw,ea4mue7X-flgsFGypX8BiA,HAS_WROTES
GImp5Kr5PCR2nC8OoudYiQ,F0Smn18HIrgZ3kDSz_JKvA,HAS_WROTES
SMKtHmMNVhHdmsCD_qwD2Q,7Bjkt9US5D5MLiFCRqHLXw,HAS_WROTES
lajFU_Rs3kn7Gbt5REmKsg,JaO0z482RhyubTlNL74tHw,HAS_WROTES
H0N7D8PvP2_9uFrimAgZeg,eDxy1k-QLm3LGjKd0PHpUA,HAS_WROTES
9HFWufkeD1fi5JA0YM1HSw,nT7Q-0aBqHhno1IAgPkoIg,HAS_WROTES
XoYcw5JzTBGXqPh61YjEFg,MZMajXSBqjZ2PnKpZvzDow,HAS_WROTES
ioRpJo8_5dH5BtbNOG3nMg,ohGt6ec3kUZL80PX92dq1Q,HAS_WROTES
O409CNBIthj17D_71COhPA,huq7QLwwmXgvegzaT2KDvA,HAS_WROTES
_KNl8Zw4r_8cPj-mN_kBDQ,znhRiWvlSAgzSM8WzXICmg,HAS_WROTES
vmUqcqMjlWoBM6qfmUXgyQ,K-XI863d5HU-uEJ2Qj5Now,HAS_WROTES
6RbauL-fIeYZhWe1s0wS4A,rAW3j14lM3fCuzYM0y7s8A,HAS_WROTES
Gys4J9fwKIrc2Xl2snOrEA,neDVURQJNMzH_g9eeGxb9g,HAS_WROTES
K4h5I1ike2krB4SAGs0AfQ,oRPK0O0LlicRsuaSwW_CNQ,HAS_WROTES
_ZNeSM-F48eEXkwfdEC1eQ,JCRh_guMgZ5oc7lrV9fqMw,HAS_WROTES
Zmx_XBfOvZ8yAIuXmW53_A,EBkX01N6LizeEv_FpKKKPg,HAS_WROTES
ecT0VDWjsBKhA_-VFknZ_g,rz-S7hpWv1u9xg8oqpDdnw,HAS_WROTES
n2UpKhkU2N-66a1QQzrjYw,P9rT3MiJb5sA_VPjJxs6Ew,HAS_WROTES
ugZX1OhzvpuhLSVh_srTVw,f2y9B-S9JjiZhPszAiZcsQ,HAS_WROTES
2lNLZMBQD2XaQ6_qSY_IDQ,efDybiqmJ5_drcG9Va1PvQ,HAS_WROTES
nMADkOpe1quLg4xUu8nNVQ,DkYZBZq22SKbPOdSQ30mDQ,HAS_WROTES
xm-RyriHQAhe1qzJmh-TvA,KKJb_k3kRyGdr8x8Q0HSdw,HAS_WROTES
iOBa7nH9hHyNeR98S-EQEQ,YA2aK-GoLhrZr2DX2E9d3A,HAS_WROTES
8xeJvTH12-sWcL9fUgCtQw,cUPDaoBrWx1VN5ol2x4h2A,HAS_WROTES
DkKKTH4hBdCcCXaIDxxOWw,JVlhhgI9RhVL7cPH8p7HZw,HAS_WROTES
9m_fX0L2ALGYHs7vlkVSeQ,DoSb1pzJS6FLK5-n90W2yQ,HAS_WROTES
YemmjWoMg5in5-fVPSzY_g,szij6VWiII2Ah7neDboI4g,HAS_WROTES
LR5KLo9TkFbuLTUnQXz0xA,myIWMHVg4feMB1-YDwDLIw,HAS_WROTES
xGuw4wTyAt0ESsfxrZNtLQ,I9RaTh4vxR9ij7hozuyZWg,HAS_WROTES
F65IB0iO-a_2iiPTsEy6Tg,RaZMbzMZT6DtJMRxTmWTRg,HAS_WROTES
V_4yLKza5yzjARgSjDcy2A,3QaTE3KltLbR5T5LRQTH6w,HAS_WROTES
q4-Nvtr-FlHxAZu66vm-ig,eh54FGWabJ1U0PZPiB72UA,HAS_WROTES
lOQK_bQ2GRk_teCIZOWRhw,BKEqMrvbT6ME74pH7X0qbA,HAS_WROTES
UM4IlgTxraIR06dF5ZV_0g,ssCDgnLCveEMb2P2tD6dRw,HAS_WROTES
JeRK2V36oe5AnwEXNzyqeg,vnNUHkFtPjQFKHTBQrylKA,HAS_WROTES
8jJm0WELRf30FTde-qr6og,sMPoGjnGSraBAifSiy6oBQ,HAS_WROTES
YFl5sITza9ThWtHA2tIOlA,vAG7en31CEPQl4KQvme1jA,HAS_WROTES
9Sedi_4F9HeSeILntoNJJw,xi0Qpdjia69NpnATi3oOJw,HAS_WROTES
XZCCoUdNzNgleGYK7em6SQ,Vio2eazAtZ6syNOtLPVebw,HAS_WROTES
bKmseB6cvgV3Tw20dQ1flA,sX_4p6jnD0I43MZS6msAKQ,HAS_WROTES
4mjz2_xLfA2so5KZ49NqEw,hBSDOZd1wAcgIrmlYa_eMQ,HAS_WROTES
KFagpSkMb6SeSHFe7Lpy8w,NO9Z2Udt29-uKeylwXeDUQ,HAS_WROTES
FnJ7dJ-0XoXAslYEW3Veiw,sd3UYsO5izy3-P1qA_f8wA,HAS_WROTES
okyL6TKC30WdmgqWuWW6ww,xh_hKkKmlD70qum7tugqbQ,HAS_WROTES
htew-OplC2iU0zk6j1lWkA,44B3k8WyskaqwE2FQr60yg,HAS_WROTES
RnRxxoRKDN4aOB9cb-lLvg,CXqZcLl5OKX8MSX-A-UUDA,HAS_WROTES
uE5BMuBwmuEaQ33zvbhOxw,I__Xfjr9KG-3vH1hg9kmkA,HAS_WROTES
Aai17EIDMA2Fh3YOoCZf1A,yorDfMFuTxhN7iSpKcqQrw,HAS_WROTES
893alS7059Atlv5Q4C4c0w,NoQT1izIzLgBfUQdVILKZQ,HAS_WROTES
iJWmpv0yGExNjOWBvmVbrQ,MNF1BaU4DgRkXWASWp74gw,HAS_WROTES
rQM3QLqu35QkVr4VReJfuA,bIwyoHwFFOkZ9fE6TJL9jw,HAS_WROTES
ERzovcguWp6CPWoxlGGBIA,ISBuLIpjN29P3Y51hns-vA,HAS_WROTES
H0N7D8PvP2_9uFrimAgZeg,FodFb1WqWlFjFaMcPuMNcQ,HAS_WROTES
tMDtWiGvO8lZGQD9hHt5Og,DvQpuyIWEKRoyPShB6zKMQ,HAS_WROTES
9saZgvV5K_Sk9BTf6W-pWA,H5SjOlqhrcXRtArpZVnrcw,HAS_WROTES
IyRoKST9F3N850XPGmUP4g,SIiZUGq_od5j29zmK6CPXw,HAS_WROTES
6g4DMciV5LPP23CLZVyhZw,co6AtEBIuKGD15LJJopK6w,HAS_WROTES
PqTi2vqgxjT98oqFhZ1Uig,0D96HXvfkX6rKXxEq1CNjw,HAS_WROTES
umdWXChI6Y7o6VeBp7pijg,D2ZgG7-dsZ20-6jIq4AhFg,HAS_WROTES
CqFeUstT2mbAITK92bLRiQ,3OE-TdcjKbGp1QOXKR14VA,HAS_WROTES
bazQyFkGH5MKOtOxLc2pLw,yAW9fOMVX-jqCUjWvSP7lA,HAS_WROTES
8VazDfCyp-EPaeiMyESxxw,AipIrEdUES1Ti-ZBktHVoQ,HAS_WROTES
1hUCWat6mGRkKL6fxbPJfg,E5hFK_M62HN4s1f3j_oZPg,HAS_WROTES
RCZ5M9o2-fxgFuurpmEs3w,1irXDsL6ct8ew_leaWl9eQ,HAS_WROTES
z02XKjGqJMONH59_lUHlTQ,Rwp2x0bDghf2Em54Rv-4WQ,HAS_WROTES
mhZvmEfrPB2u66tzjlZgJw,Jkcv-GPNJsQBDM80U0cQYg,HAS_WROTES
Cak8JJfLXMwyPyXBnOz-GQ,utpSoIie61t3otE4dJ_KOw,HAS_WROTES
uzwDtZsIHhxRp4xxyaF56g,dMf32l9b-zpDiN1nFts-RQ,HAS_WROTES
9fJzZcwKPy-upXY9fqs7Bg,ljVhgBxljwT4D4gfDwftwA,HAS_WROTES
3ogq4ZvoGFIXOc7ze8-irw,dWDnK8cLbm_WDlhMfhJ4Aw,HAS_WROTES
j3dl8_Gj587hCZERoIxnig,l6rvc3Mi4kvsCMFGYC_K5w,HAS_WROTES
E97E1QC6DUYys9_dqm9LRg,eK3xr06eSmQNQ9QwWcunNw,HAS_WROTES
0efhiL1BfEuRKyQT8VXuLQ,OLJOz8nQpbTjy0t4v5P_jQ,HAS_WROTES
bG-tKd04pMHcRxduL79d2w,bF90ZjXAEocHggdSsTnObA,HAS_WROTES
VEE_vGmhEnokgRAqhi8JJA,9QjVSnammcC_qqkdAlrvMg,HAS_WROTES
FWluTtPmCfLbwneNlbUCig,laqlpbpzRl51bdnFvNDGMA,HAS_WROTES
aP0YJ96-xHQLuisnfzsEIQ,uMhOfcFedSecnQWGx_OwWg,HAS_WROTES
ddcjnYDy5ilwS9EtNvL5_Q,7sVxQz90F4X5IhxYXA_0lg,HAS_WROTES
d6uDgBnmgCWiXEh2p52VEA,luIsy2dt2uvYfPetL-kPDw,HAS_WROTES
wupvCz1IK3jXGizt0UvTUw,cCcGK4FKMIO5LY2ozMDHyg,HAS_WROTES
PPWMkgzqmv1LbIjeTmwjAQ,P9IffoU8CVhPtK7gk0GoSw,HAS_WROTES
ivFR170hYEy6IdCkq3k5Mg,ttupPakNBclynjSyslPJVQ,HAS_WROTES
5tLMobmlv_UX2emJ2WeZbA,MJOYH5K4hddtPxrSziRMDg,HAS_WROTES
9XDKB5KgDlQmyZUhi648Qw,ga59eSGaFV0v3A77qYv6Mw,HAS_WROTES
imxoU8KF0Adr9LJMdUOlpA,OTRjekdLKcMp3LldzNflaQ,HAS_WROTES
enlvDfiO-7P4kq2vQonJxg,m9gd3D3fZ58m2BobsHTh2g,HAS_WROTES
q7OTzBgF2-DC1iaMulSroA,k3Eq-nikhNuG56WbmWXn0Q,HAS_WROTES
JeRK2V36oe5AnwEXNzyqeg,NWuPNuJx1eFU5FdPSXPTmA,HAS_WROTES
y5qEpAfJQaOjjG8ZJWrp6w,mRymxP0wrVuRL7XZBVhtPQ,HAS_WROTES
X9XqLn-t3LuXT3GAxX3xBg,P0p8eSNEWudL2dymZtPK9g,HAS_WROTES
69xcN3ciXkbQisOho0rM_g,KaFbFMYzLWFFBeitFVFcfA,HAS_WROTES
-jvOs4xD2nJBt34tbyuF5A,4w6m8ZcMDhkyZ866f4G5Ng,HAS_WROTES
CcBAX7baoN4etMXq_Ltrag,9zkNeL3F8jmJIfFNr9cgDA,HAS_WROTES
xbJlnyVkxuQq5jsG9lHuoQ,bK9te7fC6lZg4yk34z5t0g,HAS_WROTES
svaCqxKFvHakZULAO-o3pA,VoMEEDmdeAOee_UJKr0RVA,HAS_WROTES
HK9akBMxY9rNin-eqK0Bxg,CUYpMDUMiLObKFC_BgY0tQ,HAS_WROTES
AVBN2hK7MNgO7TtHvJFaKA,ficgpy-3QUo5aamFhTEyaQ,HAS_WROTES
kDA935nsL-bjcLMFxPz8ww,VYcn83e7X9f8XqBNxZWtDQ,HAS_WROTES
MO1qhxpM07kiIda4epma6A,DzDk1rWWr5Dm4DvGXrryRA,HAS_WROTES
7gVEfMtIpXa3BP2eqKi4Cw,XEDAmWN6DIHGVfzcULL2kw,HAS_WROTES
pkgTeVCmwOde8SrdtoAWhQ,jkH_ALOuR4c0_15oPjIZrw,HAS_WROTES
508Y2A3yYQOyGaMDUYFXQQ,hbWU5o7ReQTQ_xn25BYz_w,HAS_WROTES
3Qd2ox-AJpnAwGd1qDvtJA,J-zhEcawsd_4h67iIRXXjQ,HAS_WROTES
Gq2R_v38YRKTIet2Xo3xsA,UtC7eA3lWWglG-H-myHp2g,HAS_WROTES
eQRUoyc1fB5K9dZ6uqdp9g,SW2fzgtlwOhB_2TjBq9OMg,HAS_WROTES
n2UpKhkU2N-66a1QQzrjYw,zkU7GaB3aZWpbQVDEdBEiw,HAS_WROTES
W_3OpOYhNZuSYY7AjBysJw,6JDVDwGEMeHyHxpbnmRzkg,HAS_WROTES
ivFR170hYEy6IdCkq3k5Mg,m-M-s4AWVcqqyhwnWoNsTQ,HAS_WROTES
R4p9e1I_2I3IdGZnAhju1A,cg-pYdiZ_O_Db8dGPzWseg,HAS_WROTES
u6GK82kV9mnqVEcxz-MndQ,rUfaq2r-HPm4dxQOgl1COQ,HAS_WROTES
axd_W2Cb-w99a5_aSKjdZQ,fGhtdRTS8oA8CPJxFyfEwQ,HAS_WROTES
0Mx5IoYeDcUdCt2ZltUJ7Q,btucy7l8BGyQ4JmRJ3Fmow,HAS_WROTES
4wiwku3__eMTPWTkRFiOnw,UycKuy-r0o4JVsvTyphxww,HAS_WROTES
3LuZRPgwDPY0JlvTn2OYDA,76zCGaVWxxVAg65Zs42vXA,HAS_WROTES
mfPW87_x2jdxZseOC8mF6g,Q72wb8YhwQIQhBnUMT5Cug,HAS_WROTES
2jv_2BgGoGUNe9M88hMQaw,1t3AMgwgaV2mox3spzj7Fg,HAS_WROTES
SU_ImfT6m32BOvVN8oL-kA,T8SyhNnL89GX5KKRT5ZaEw,HAS_WROTES
tue3ZnqOLiYDxkSR0k0-KQ,G-JbWE0vgVT7vKqJjU4_AQ,HAS_WROTES
JnDfBBALHJLyx1Y0uE6xMQ,w-v5TytrPnJm3YNXlNKgHA,HAS_WROTES
AULMnhV2lvHeX1SyuwYpIg,M7zy-3Z4LY13wWE9lzEFMw,HAS_WROTES
GcXGGbrDEcD9jc0SlByl6w,prIuQGzWi5MyJ5mPQeV4hw,HAS_WROTES
GcXGGbrDEcD9jc0SlByl6w,oHabGo9lDNxnlrpaR2q8WQ,HAS_WROTES
vmUqcqMjlWoBM6qfmUXgyQ,-79OGGWKb9TXsUGUCgC5nQ,HAS_WROTES
pz4NJuHe2DPqE_nbBBUMPg,vCNEwdcrNmH5Q1Vrbu8_dQ,HAS_WROTES
QaGquSCzobKDtACdX9s1CQ,BPEupGjaUCykRWQfFPN9WA,HAS_WROTES
rEwVvbb5iGSbZWsIQxeLOw,0VEXjhJQXlzC8_PcZANTwQ,HAS_WROTES
P9Jw2B6Hihg7a5rTt_MOow,Z58p5HgM7c1t38F7jQozng,HAS_WROTES
40IMoGChTJ3si2711EnVfw,xIPzg-7pK9lOPsngheKEjw,HAS_WROTES
l3EdNYWo19IAxQ_HisJisQ,Mla53b7J_f3EFG1viD0xvA,HAS_WROTES
tm1hNigxAxaioIPL22IDRA,RXphBkvtcZZM7DFJFf491Q,HAS_WROTES
wA1jJk0cwC2A8VT3okvdDw,hYdUqulpSpveRjIYws6mAg,HAS_WROTES
upJqrTensAIgj7YAma3N1Q,3dC2EQ6JJ11l977EhYQ7ag,HAS_WROTES
9xIOD1ltJdcGvdQKVKN4Rg,D4sGvhz5ihLABdXhJ8_xqw,HAS_WROTES
Y3Lp5nblTNBGOEFb0aYfaA,BGFPRxZJ-60EZ-r2jMiK2A,HAS_WROTES
rkxGrjk2WeAT5ZMfChT3kw,0CI6T-3jfJ7POjhmebKkeg,HAS_WROTES
K6t69e7MDoSlu8hyEbLkxA,GFg6blam2XJmnpwhfn88Cg,HAS_WROTES
a62dthZQmTY0nEHUMvQSJg,_SApOfQu7fZJT2_vOrEbcQ,HAS_WROTES
8uvI1dyTW1ctBApewh7j8A,a98TMlDIHpCXr3uHs73nyw,HAS_WROTES
EKNMLVPxFhMTGAAb9USilA,iu9g9DokKuZDHdYrhISFbA,HAS_WROTES
M5SNo-S6p-oPzfDhIQkbDA,5hWnO5NL1FuYPTOnFwoKZA,HAS_WROTES
Ch759-9JBBu-UafQ2-abYQ,r1z6XBAW43AmtzBWpniuYw,HAS_WROTES
unPCD5OpDA96N7JrP50h2w,QBNTgTt7NQa-GZf1_xY7JQ,HAS_WROTES
MHxaoh6fnbrR6hPtVilljQ,24cyvWwSj-ntHZYmA0BsAA,HAS_WROTES
y9ysJbcRb2cueZ-HQYvmNQ,6ibr0yGEOj3zx41n30ExVg,HAS_WROTES
O73I63Th3gMCPLtPJbrSwQ,XHQY-bQSZwCQ5W6XvM3oUw,HAS_WROTES
FDddPziBB828nqLdIwNuHg,TAW_i3tOyoq7wEXzJV0nyg,HAS_WROTES
-pd1cixd7HVyqNG2GwBQRA,X1TrOnhlcMjh6kg49uxRWA,HAS_WROTES
RTQ9HEPfrUrtwSDtzY1cKg,xrtGxFszuge-sA8HwgWhVA,HAS_WROTES
DdZNl9ofM0Fi2zpryiGw6A,Jo0_a5rMxSbyFJ1U6giv9A,HAS_WROTES
p61HXOz5s1c7RhK7LLrHVQ,WosVkwB_3W5owtAI9kFdfA,HAS_WROTES
EWh57M2Wr99dK-lgRjVNrQ,f5S5dVOs0nKUoW1hacl5cg,HAS_WROTES
P9hbcVoZIPKF4gV8KH427A,WuWm50ya7FtOXJKzlv8YZQ,HAS_WROTES
oybt7PMg5V-7BuZ2MiBV7A,1KqvEDZz06aKc8wOs2bitA,HAS_WROTES
Hz1OfaT_KrK-SD2RTs2LRg,IML2ZXe10DWfWbVQ8k9rgg,HAS_WROTES
ajkp62yLB7NJTI00vgLM-A,w7pOaFzzAAbHM65gtUhRbQ,HAS_WROTES
Fg_7ryqQo4nYXy_uWMIUXA,7k-FW2B6PPS8bf8b3Li6Wg,HAS_WROTES
9CTY2EhtQ8kp2rbe5paXPw,OXrA_2qy7cwaEMeYQtoUng,HAS_WROTES
-7IJArVY5gtLd1KY0CNriQ,ScIunRJIiwuBU4fO32JSbQ,HAS_WROTES
t75s4ckiodNrLxlHLuXiRg,ES_KTRLfRa4jAgr7lohjzw,HAS_WROTES
xzpGQbpbF9bi6k5rJx7L8w,JzGGkHXk1tU5OtwyYMP2Xw,HAS_WROTES
xdgFhc4kk7c6CaQPPACcJg,Yu7WdaZq9UKJvBxBMzABQg,HAS_WROTES
ZAam_V4lBbPYrh7ztc78ww,9j72EvOFJLUkCdvbWsHnyQ,HAS_WROTES
n4qAQe1un54pycyJXz--SA,GOSpDJb6KiNYYJi2smK2yA,HAS_WROTES
yKofALcKQfWBEpNbDLXdWw,kqnvpV0BFEYd8ZbIvkwLLw,HAS_WROTES
beeqOAiaG_F748AfU5T-7w,uOalbv3yKlVbeCApiSSN8w,HAS_WROTES
Cm9cyuvCfz62Em3uN2Q85w,psiQbfEv49CFU1b9HOEfvw,HAS_WROTES
p58abdiyq3OSKaW6e3cGIw,aC_gEb0Z4SUuL-6zYZ5OIg,HAS_WROTES
P0dzf4yZ9RXX8OxVgDKCug,tnJ-DkHgdAU5CR8AZiwyew,HAS_WROTES
8d7ZJZjocAEX_CrJd1ucYQ,tIs3_i_VDohrFBzr-WhLyg,HAS_WROTES
HLzwC0wh6MUSH3hPCDbuMg,xHoSJRPHBHDjTvxNg1BkCg,HAS_WROTES
W1hioVEFRvhAv6RrHDRWeQ,IC8ZiuKjDDRmTts91rsQgg,HAS_WROTES
QyGyQgdc3pL9E6D15hu6Hw,G1fcy9gIQg72LHWsh76yBg,HAS_WROTES
FWluTtPmCfLbwneNlbUCig,3iJdHDj6nr-K5OhN9EWocQ,HAS_WROTES
VW8jsQRsqBlnJtWowlNe9w,VAMTcsnG4qGJGA9g2A1IRA,HAS_WROTES
h9SMLVGETLcW3Bq9zs8gew,yj8CbK4jsKtris09ojo1mw,HAS_WROTES
