:START_ID(User),:END_ID(User),:TYPE
NANbMviczSYba8azpvvdAw,BmVwbsL8l0imz4slonyMaA,IS_FRIEND_WITH
NANbMviczSYba8azpvvdAw,_hPjqzQDiyw1-4U_IAETpg,IS_FRIEND_WITH
DwIITUd-tnklpC11aSg4kQ,oDjj05SX3vZTuGOYMfLCDA,IS_FRIEND_WITH
noWjRiXBv426WAsKMgjhiA,1o45HihJUcLBySk5XmPNuA,IS_FRIEND_WITH
noWjRiXBv426WAsKMgjhiA,nYE6qn1YEOfsYYfF7H8dcg,IS_FRIEND_WITH
noWjRiXBv426WAsKMgjhiA,ehZ78NiepGaiLGd7f-rbvg,IS_FRIEND_WITH
noWjRiXBv426WAsKMgjhiA,384oczScVLnsQWnYfqzkGg,IS_FRIEND_WITH
dkuVctZtUCipqLjFoKx_oA,kTpsjDUhl9BlRl0FVuNreA,IS_FRIEND_WITH
I7wt5UtO-mADLpePJLqkRw,uNjbP-qIZTrjd6kaIyrw_A,IS_FRIEND_WITH
I7wt5UtO-mADLpePJLqkRw,XuaqlmZdRldcw97I_TtX9w,IS_FRIEND_WITH
I7wt5UtO-mADLpePJLqkRw,RKULSOrIvvYpDmtuYXEXzA,IS_FRIEND_WITH
I7wt5UtO-mADLpePJLqkRw,dXZuQv0Em1SFmTYprVgGYg,IS_FRIEND_WITH
Ae1Vn7-eAStBmAzptDxkPQ,pYrBPBKPilpIciVY5oeYeA,IS_FRIEND_WITH
Ae1Vn7-eAStBmAzptDxkPQ,XEwEdPIjryudxfU098wapg,IS_FRIEND_WITH
alsXLVoNPa5kUgEm9JZGYw,kTpsjDUhl9BlRl0FVuNreA,IS_FRIEND_WITH
alsXLVoNPa5kUgEm9JZGYw,NGGd_11d2RXR8wTurenLgg,IS_FRIEND_WITH
alsXLVoNPa5kUgEm9JZGYw,8L9oiV_vfDWI2y71EnbbbQ,IS_FRIEND_WITH
tsLCoSKFZO_vUf_-NMb6Rw,gWZETLPu_ihAtLOYtrm0mw,IS_FRIEND_WITH
tsLCoSKFZO_vUf_-NMb6Rw,kTpsjDUhl9BlRl0FVuNreA,IS_FRIEND_WITH
tsLCoSKFZO_vUf_-NMb6Rw,1MwoiUajN2l54d4K9uTycA,IS_FRIEND_WITH
tsLCoSKFZO_vUf_-NMb6Rw,XEwEdPIjryudxfU098wapg,IS_FRIEND_WITH
tsLCoSKFZO_vUf_-NMb6Rw,GfI-d9mQePFA2PvhAd4WGQ,IS_FRIEND_WITH
tsLCoSKFZO_vUf_-NMb6Rw,eCy43X201JNHYKbPDN8xpA,IS_FRIEND_WITH
tsLCoSKFZO_vUf_-NMb6Rw,qEQob9pzNanp9BZbCiUUwQ,IS_FRIEND_WITH
tsLCoSKFZO_vUf_-NMb6Rw,K7XacurUg5CYoyqWn_sy4Q,IS_FRIEND_WITH
tsLCoSKFZO_vUf_-NMb6Rw,7XKBJc3vZyUKtJaIH-d86g,IS_FRIEND_WITH
aC7t34xYqRORhKbmowrwOg,_BcWyKQL16ndpBdggh2kNA,IS_FRIEND_WITH
E90cYgbf8HvJtkuITAQurg,Zt7hPuzDBCLj91m3r_w7SQ,IS_FRIEND_WITH
E90cYgbf8HvJtkuITAQurg,IZDjh1y4m6d6wnG0gHZnQg,IS_FRIEND_WITH
E90cYgbf8HvJtkuITAQurg,W1hioVEFRvhAv6RrHDRWeQ,IS_FRIEND_WITH
E90cYgbf8HvJtkuITAQurg,MvVIGeQ_zCgYLV3MiPwxfA,IS_FRIEND_WITH
E90cYgbf8HvJtkuITAQurg,iETOE4LP0MB3H2MyOGIbmg,IS_FRIEND_WITH
2gu34YmwqaWVnR57my-yrA,RCXX__k3R2Zf1kzmTpopWA,IS_FRIEND_WITH
NxkfTd__dIXxFieiof33bg,chm-tJSlHXkz5oip0yZXlA,IS_FRIEND_WITH
52Bgnha6omTTVxr-8qDV8A,kTpsjDUhl9BlRl0FVuNreA,IS_FRIEND_WITH
52Bgnha6omTTVxr-8qDV8A,-G7Zkl1wIWBBmD0KRy_sCw,IS_FRIEND_WITH
52Bgnha6omTTVxr-8qDV8A,BmVwbsL8l0imz4slonyMaA,IS_FRIEND_WITH
52Bgnha6omTTVxr-8qDV8A,_iHbovM6oCm3fTu8ZqTx5Q,IS_FRIEND_WITH
52Bgnha6omTTVxr-8qDV8A,XEwEdPIjryudxfU098wapg,IS_FRIEND_WITH
8hP48p0UNYzqvokosn-tQw,07aRFM1bMn-zDEzRCT1HyQ,IS_FRIEND_WITH
O68Furb5kE07-FqyobuLGw,kTpsjDUhl9BlRl0FVuNreA,IS_FRIEND_WITH
OAcWJWdKvs0y3US_hsrfog,Zuo-5hq6Dzlw4sVbUSinRQ,IS_FRIEND_WITH
8A1jV-C6uhTz9y5Be_Y4Kw,kTpsjDUhl9BlRl0FVuNreA,IS_FRIEND_WITH
6OTZXsBK3ZYDGu9lKzNlTA,xBpG8OJSz6KXbwREhgUJ2g,IS_FRIEND_WITH
bG-tKd04pMHcRxduL79d2w,fs5e4rG1mhgmJY3VSPf-Pg,IS_FRIEND_WITH
bG-tKd04pMHcRxduL79d2w,x8PYzI2eEWI0Oq1GH905aw,IS_FRIEND_WITH
bG-tKd04pMHcRxduL79d2w,v5IZ5n3Qe7aV8EulqLn7Cg,IS_FRIEND_WITH
bG-tKd04pMHcRxduL79d2w,rAgCPqxaQKgd7XQVhePBeA,IS_FRIEND_WITH
bG-tKd04pMHcRxduL79d2w,qHNUaRc4qC3h2xOKBppjWQ,IS_FRIEND_WITH
bG-tKd04pMHcRxduL79d2w,IanbSYB1XrWxTkhRp-LHEw,IS_FRIEND_WITH
dldicpnZvfs1PFg1H7XAGA,0xkCsTqSnY_JJqyK_qAWjw,IS_FRIEND_WITH
dldicpnZvfs1PFg1H7XAGA,mKbmylRCEabF8HnO6ipiQg,IS_FRIEND_WITH
PqTi2vqgxjT98oqFhZ1Uig,nLQqasznWzmvuRNgEDxWjw,IS_FRIEND_WITH
J02o95AAyLtAokUEAUSBBw,U7TqaIqpSSPf789AXNSFDQ,IS_FRIEND_WITH
dUvQ6lKYhhW7b1FfWRkLCA,RPxCOPzElOqkUuhCCziWHw,IS_FRIEND_WITH
dUvQ6lKYhhW7b1FfWRkLCA,nneuFo6Q3TPD3cI89ubMjQ,IS_FRIEND_WITH
dUvQ6lKYhhW7b1FfWRkLCA,AB4SxoFo4Djd0esuK4LVAw,IS_FRIEND_WITH
dUvQ6lKYhhW7b1FfWRkLCA,Uq14BnlI0ptNURzvKYRG6Q,IS_FRIEND_WITH
MCzlzlOw7IGbRAKVjJBPtg,SiBq_6NbgRim-3bDVXtAbg,IS_FRIEND_WITH
MCzlzlOw7IGbRAKVjJBPtg,tUW0AXg4C3H9TP5lyhoQuA,IS_FRIEND_WITH
MCzlzlOw7IGbRAKVjJBPtg,61FNJUiDqXReViksOYiILQ,IS_FRIEND_WITH
MCzlzlOw7IGbRAKVjJBPtg,vU9_lZqJQIR8btUYw7fqxA,IS_FRIEND_WITH
MCzlzlOw7IGbRAKVjJBPtg,qnoT0ceBFvLyv7OEks64BQ,IS_FRIEND_WITH
MCzlzlOw7IGbRAKVjJBPtg,_iHbovM6oCm3fTu8ZqTx5Q,IS_FRIEND_WITH
MCzlzlOw7IGbRAKVjJBPtg,UsZGD3uzMxwv0Klvs89fww,IS_FRIEND_WITH
MCzlzlOw7IGbRAKVjJBPtg,URPUZR0LWdIW7c9uMmJJEw,IS_FRIEND_WITH
Kj0Q_b0DHCghpK65CP3JVw,4CIVajWkWFanNauvH7aZjw,IS_FRIEND_WITH
M5QAuzQB9ee0ntf9RKkx7Q,gWZETLPu_ihAtLOYtrm0mw,IS_FRIEND_WITH
4CWSSJJJQTuuwbu4VnI6RA,HII-VKzSJvPB_moueqwcTw,IS_FRIEND_WITH
4CWSSJJJQTuuwbu4VnI6RA,5xwCn2q1j-zETx9YAEGS-Q,IS_FRIEND_WITH
4CWSSJJJQTuuwbu4VnI6RA,VWpi52WSD8d33Gtb80NNhA,IS_FRIEND_WITH
4CWSSJJJQTuuwbu4VnI6RA,X2lXRtdx-6ak0kl3BUH0Tw,IS_FRIEND_WITH
YbohgJKn6Xf3zyKkuKDVFw,Jp7cl3q8pYion4IVmu8lfg,IS_FRIEND_WITH
ZcDPpKmUHtg-lM3nCX9iPw,b0HNecgAC1YRvOVL0pn8rQ,IS_FRIEND_WITH
cleOWOFKGYj5IY4EYjgMLQ,OY0lWSo1kw_B84JF89kAFQ,IS_FRIEND_WITH
cleOWOFKGYj5IY4EYjgMLQ,hvWm0BNc9g8Gdo8LnUknaw,IS_FRIEND_WITH
QgoRGgF86RWdhd4YFHRnQg,_BcWyKQL16ndpBdggh2kNA,IS_FRIEND_WITH
0Eh2g26OcjDnWav_bekOlA,K5e8CwFIYUnvNz1aYg4xFA,IS_FRIEND_WITH
0Eh2g26OcjDnWav_bekOlA,oOSQnazKtC8Y1X0EporUDg,IS_FRIEND_WITH
0Eh2g26OcjDnWav_bekOlA,ZVq8N_1BgqGJcj-_IcRifw,IS_FRIEND_WITH
3Yfjs04HMj_BEvWvKmqz7A,YvZG-SGe5Y73xD5FVEVoCg,IS_FRIEND_WITH
3Yfjs04HMj_BEvWvKmqz7A,P6Ez2hCHdLovTZURCPBJNA,IS_FRIEND_WITH
3Yfjs04HMj_BEvWvKmqz7A,mKbmylRCEabF8HnO6ipiQg,IS_FRIEND_WITH
dh0gDE6BEVLCWEA43TiWiQ,mytVNb4zo1WmvMtN58dgUg,IS_FRIEND_WITH
eowXKYXC6o6k-gwyxp1zfA,-Tt0VHkooyq8etnTDFD7wQ,IS_FRIEND_WITH
eowXKYXC6o6k-gwyxp1zfA,63RMi-RmPF0n24WLBMyk4w,IS_FRIEND_WITH
eowXKYXC6o6k-gwyxp1zfA,_sWha3z3xUK_BXqjl9DPaA,IS_FRIEND_WITH
mhmJawvlpIpLyjgdM5s3TQ,GqEF3Wh2e8Q2G2pN7JivrA,IS_FRIEND_WITH
MjQnBOX0_wpF75Zzj0601Q,-iidloktekXhKlhoyYFgTw,IS_FRIEND_WITH
aUOzebz5Dg5DdViicFKnjA,kTpsjDUhl9BlRl0FVuNreA,IS_FRIEND_WITH
uIfDV6HbROS_36hGKx6m-w,AvGJVv7Z3a0q1MJT1Ykd0w,IS_FRIEND_WITH
FsoA_HciMK9-23F_Idx_jA,SeWsQoYPbQuMAqfRNNS6Jg,IS_FRIEND_WITH
FsoA_HciMK9-23F_Idx_jA,f4eODkTXIqUdCGvAwkrM1Q,IS_FRIEND_WITH
FsoA_HciMK9-23F_Idx_jA,Iz9FXM0bbnlLq9fl27S8KQ,IS_FRIEND_WITH
FsoA_HciMK9-23F_Idx_jA,-NbeVN5tnwdyYAvdNkKMjw,IS_FRIEND_WITH
FsoA_HciMK9-23F_Idx_jA,w3dRT20CwQSNJ6GLGbM4SA,IS_FRIEND_WITH
h8CTpoVvrUYdITICszaAqg,dqucQwA-CHWhUczwqIxKKg,IS_FRIEND_WITH
fYQRSevbZr2ewibY6JTKig,gj4SSBtmAxRVk-BjqCJDhg,IS_FRIEND_WITH
bXREEivShnRWxFSkLK441A,kTpsjDUhl9BlRl0FVuNreA,IS_FRIEND_WITH
BHSil4V92xHVAg9kOubJAQ,tjUSuyGKVCaNzKpP5xYEQQ,IS_FRIEND_WITH
vE1GslD2FmYzZ-AZJpWOaQ,DDBM1aIU5t9JfwjwQRk1Sg,IS_FRIEND_WITH
vE1GslD2FmYzZ-AZJpWOaQ,CD4HBPjLfMg9GZmN7H9pUQ,IS_FRIEND_WITH
vE1GslD2FmYzZ-AZJpWOaQ,AhyVOo9t5ePZlk3HXKE-Ag,IS_FRIEND_WITH
vE1GslD2FmYzZ-AZJpWOaQ,AuRxAaHg2stLju2k-2Ik1A,IS_FRIEND_WITH
vE1GslD2FmYzZ-AZJpWOaQ,xoSpuZ_5JKOPHn8BzOXZyg,IS_FRIEND_WITH
vE1GslD2FmYzZ-AZJpWOaQ,rAgCPqxaQKgd7XQVhePBeA,IS_FRIEND_WITH
vE1GslD2FmYzZ-AZJpWOaQ,kaa6i7IHMyYIom7DIul9EQ,IS_FRIEND_WITH
MZThrko62BW6_iB98BbMLw,eFUcc2QbaW0InWgsBsMiwA,IS_FRIEND_WITH
MZThrko62BW6_iB98BbMLw,vbEf26yXYP0WBsveEXWIlw,IS_FRIEND_WITH
MZThrko62BW6_iB98BbMLw,GfI-d9mQePFA2PvhAd4WGQ,IS_FRIEND_WITH
MZThrko62BW6_iB98BbMLw,gWZETLPu_ihAtLOYtrm0mw,IS_FRIEND_WITH
MZThrko62BW6_iB98BbMLw,AcAKnlb7Wl8hM5sNjIsbjg,IS_FRIEND_WITH
MZThrko62BW6_iB98BbMLw,vmUqcqMjlWoBM6qfmUXgyQ,IS_FRIEND_WITH
MZThrko62BW6_iB98BbMLw,XT8U_rCZ4c15BoFkDjkOIA,IS_FRIEND_WITH
MZThrko62BW6_iB98BbMLw,dqucQwA-CHWhUczwqIxKKg,IS_FRIEND_WITH
MZThrko62BW6_iB98BbMLw,BmVwbsL8l0imz4slonyMaA,IS_FRIEND_WITH
MZThrko62BW6_iB98BbMLw,URPUZR0LWdIW7c9uMmJJEw,IS_FRIEND_WITH
MZThrko62BW6_iB98BbMLw,NCjQXZnTwxsLYZR-12uUzw,IS_FRIEND_WITH
mtj0jBbWx0BVo5sSF3sEMg,pFqjLQSTKpRyUcVeZfAEPQ,IS_FRIEND_WITH
mtj0jBbWx0BVo5sSF3sEMg,3VWgwwPN9EGD9ioF1VgkCQ,IS_FRIEND_WITH
mtj0jBbWx0BVo5sSF3sEMg,_mL_BCcMF7qFyQsqnHPDJA,IS_FRIEND_WITH
mtj0jBbWx0BVo5sSF3sEMg,_659GAA2QDOngkUcQ2xQPw,IS_FRIEND_WITH
xBpG8OJSz6KXbwREhgUJ2g,bgpeH1A75RPHR3kOyl6nGw,IS_FRIEND_WITH
xBpG8OJSz6KXbwREhgUJ2g,6OTZXsBK3ZYDGu9lKzNlTA,IS_FRIEND_WITH
emWdy8DFSjuKam7ygHsPng,kTpsjDUhl9BlRl0FVuNreA,IS_FRIEND_WITH
svQNvrfilGddy07U5v5YzA,th4VGkow1_kCKrQPB6XZow,IS_FRIEND_WITH
svQNvrfilGddy07U5v5YzA,EiT_pSuIb08oRn4CfwfMJg,IS_FRIEND_WITH
svQNvrfilGddy07U5v5YzA,GfI-d9mQePFA2PvhAd4WGQ,IS_FRIEND_WITH
svQNvrfilGddy07U5v5YzA,XdD2jZOddBY-ZfyqZRCmdw,IS_FRIEND_WITH
svQNvrfilGddy07U5v5YzA,tQs0iRD0bOtcI6Mcypxy4w,IS_FRIEND_WITH
svQNvrfilGddy07U5v5YzA,ACwBMSJzgW6vOvV7vOrk8Q,IS_FRIEND_WITH
svQNvrfilGddy07U5v5YzA,SeWsQoYPbQuMAqfRNNS6Jg,IS_FRIEND_WITH
Bk3FIBR8ujP97RNT2E856g,kTpsjDUhl9BlRl0FVuNreA,IS_FRIEND_WITH
L9wj94DKejjNGvrYSBbKyQ,Oi1qbcz2m2SnwUeztGYcnQ,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,6kJFLAHV-tNsBEZaRTqEWQ,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,MEgTog8Eot2kupiPE_1pmA,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,6pbNMgTnSYrtPHDN07IXwA,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,IH0ToaZ8hJXO2pVieN7dpQ,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,ZcogXYI50Ja_6b4CdEG_0Q,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,zjW0LMw1IbVX_iPrapARuA,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,j9ASEWvf-5vKwVxOCkjOwQ,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,0YyF7OrD2VEUVUiYmKZ8MA,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,CMZDABnxD44sGlCPekFu3w,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,6I_DA3uqOox50rBvjrQ_-g,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,1yrLU60_9QYzpmTP8OG0wA,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,5qN309JwiJ8UGDUdkzA6fg,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,SB0v_3xMDi1HIHF7PGF4Zw,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,XT8U_rCZ4c15BoFkDjkOIA,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,kTpsjDUhl9BlRl0FVuNreA,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,YGBhHN84Mo7cHWjqZx7ipg,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,eFUcc2QbaW0InWgsBsMiwA,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,dEQrIE2toB_2ySaZ3MaJ8A,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,G-uv9J_2-0OyeIlNfHuYjw,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,vU9_lZqJQIR8btUYw7fqxA,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,dqucQwA-CHWhUczwqIxKKg,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,qubY1K71GWDWbQjTOxGz2w,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,ppsm8EDKjA1fp1yTCP3RrQ,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,r4rj70fqMD651DgXE4ZU7A,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,KZXdbIgrNQ9j6-DMI1_1rA,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,-TLXQfY2lZ6DVWQj4BosxQ,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,omLHnp1T7C9tVLfITli0lg,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,YftKeBGd7sZNNqQaC5JK2g,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,khgj-bllN4wbgykJ3MSL-w,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,WIdUAxJqXKp2imC_BfcxMg,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,tUW0AXg4C3H9TP5lyhoQuA,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,UJEjJgi1xpmLR4b3J8fn2Q,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,GfI-d9mQePFA2PvhAd4WGQ,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,gXpVmuIiaVJrskxQ0eDj3Q,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,cUB2WhICFuSe7DwXAIoo0g,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,dyAaNxc4QGNxOIYz5uSy4g,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,uN1LggZnxKs9tGH2vbqy7Q,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,XBeEmeV16yfP9EXLiqkRhQ,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,qrqmVbpBcE18Ib3HHGun0g,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,YRVViSU_owudV3stN4Sh0Q,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,LR5KLo9TkFbuLTUnQXz0xA,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,y3Wtx1pOvTiqsJRkjceXiw,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,vNkhTRxSnpLUYi0zRSt30Q,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,DqkSHfAfJCwXaOQYiSiwHA,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,V-Tv_2hv1Ag3wQrqOpVnEQ,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,MdUimpfJQHijcy1DZu-r4A,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,K17847uudqPFPIjSPgxs2A,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,flRJ56CSuNzrq4UikIPeUw,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,z02XKjGqJMONH59_lUHlTQ,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,SGcKWvJSLMiBYTXuU-3M2A,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,XuhpPK0bZgVenkGBh7KA6w,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,jcaPJQg3oXDB4BcLmasiAA,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,qEQob9pzNanp9BZbCiUUwQ,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,Ttn1RtATzZBtWsx6MoPGqQ,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,-G7Zkl1wIWBBmD0KRy_sCw,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,8wQIoFapkegkC5fcVYg_Iw,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,enaHB1e956thdnafcHVAig,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,wnrHhjDpQk5uLUK7Iku75A,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,XuaqlmZdRldcw97I_TtX9w,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,CAU7F-vDqbQZ67BBYsa-aA,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,EfdJfCzZrvUI9v-bI0gv2w,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,lRRuTimITgwzoXLIM3g9qw,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,ryisT19-tzvMyVVi0iLvwA,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,Ch759-9JBBu-UafQ2-abYQ,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,NGGd_11d2RXR8wTurenLgg,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,ow-Xzd5e8gMmHG4Du5SBQA,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,nxNO7_6U2Nu90v0IdnEhIg,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,BmVwbsL8l0imz4slonyMaA,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,8EMU7d4pCkdqUnvlIW40CA,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,TtuLyYy4Gf41XA2JUQgY8A,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,ZCVEZmTB_StK-UXA3WPVlQ,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,5DFAq-cfv88eZEW-6Nm89A,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,FlXBpK_YZxLo27jcMdII1w,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,NMOxipsnXc6olWdHYzXiYA,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,u9qhYrSC-AVPXgvrLHeQZw,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,iXyBIcoNCZ9KZgoRVuPl8g,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,1MwoiUajN2l54d4K9uTycA,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,4d17x1_fGoPInC4eMSzRFQ,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,Z6zAW5KYUbOqlv1pa63STw,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,RKULSOrIvvYpDmtuYXEXzA,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,gv0coNUFY-fibRwP8IKqPA,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,AvGJVv7Z3a0q1MJT1Ykd0w,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,RCXX__k3R2Zf1kzmTpopWA,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,AGnoMbAiUawiGzq4J2krDw,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,l_RuhFJX555w1h4CD7ssmA,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,GG0mFsEXb-02_dzFPqRV1Q,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,dYJPAlkQx_K7WVfbg3aj7A,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,lN_sKVrvdQA_N58IhpSEyQ,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,mzL0zHFGyd9866OUljq49g,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,H2uGBjLQH5s_bRRYMzEG9Q,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,hVPyu7QWaSQgOlz0rppmkg,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,8tG-VOcqZctOrhmhGIhsTg,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,fa8NWW6_UjyvMWPg90C1yA,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,_BcWyKQL16ndpBdggh2kNA,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,rvYTWj_twMGMkT3k7qjxZQ,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,fAJ4v8WKt7DYkC2dskayvQ,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,S_qq4WiJgaxgmdclopDXvw,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,VRkv17cgz3qDw_6XbqwyIg,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,pUNvLJwdJIOemOgU98mp1w,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,61FNJUiDqXReViksOYiILQ,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,OLGQ7alK4VKl3YdQk6UF5g,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,Oi1qbcz2m2SnwUeztGYcnQ,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,B9iPTih0dmpZn6fRyZnLLg,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,UsZGD3uzMxwv0Klvs89fww,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,HBLDsdGpWd13cnu6hoeR5w,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,_hPjqzQDiyw1-4U_IAETpg,IS_FRIEND_WITH
fCvMnJU1Z-XhAjKg99wK3Q,dGni31SIdODnpG2RHG8qDQ,IS_FRIEND_WITH
