User:ID(User),:LABEL,name,review_count,yelping_since,useful,fans,average_stars
oquyiyhtJGjA9BmT7LtVEg,User,Sanjay,1,2015-10-04 13:46:13,1,0,4.0
-qL1WBrvOwjtD-a8Wd_V4w,User,Mike,22,2013-03-10 04:17:46,10,1,4.09
l8tkcH5clQWMQxxe7vW4Iw,User,Erica,13,2015-10-30 18:55:34,8,0,3.62
AorzcKwx3Xo6vd7GuAeM0A,User,Adriane,23,2014-07-09 13:04:10,6,0,4.48
zawSv01k0cSwzFzTz9HOEA,User,Kurt,9,2015-04-18 18:11:05,7,0,3.11
C03dxt_jXEdwuxTBTYnaGg,User,Philip,3,2015-07-09 14:53:41,0,0,2.25
Ezr7mhMcBiyIMRtoXDtePA,User,Porsha,24,2011-12-06 17:17:33,1,0,3.62
IMlMP0YZrOy6gfyvfs-G2A,User,Estefania,1,2018-11-21 01:20:44,2,0,1.0
hf84r8sRgFHeZoh3DIhNpw,User,Saundra,3,2017-04-04 21:37:28,1,0,3.0
9dOf_aB5IVfZEV3ffXVDbw,User,Czar,12,2016-07-24 16:08:40,6,0,4.08
b8Imrb7e7kwzMPvqoF6-YA,User,Walter,14,2015-06-11 18:12:01,9,0,1.55
lnEgXAiqFRHm-h50DpJXGw,User,Anthony,4,2014-10-17 21:03:18,2,1,4.0
IAFfjMOR-oGWFQBL4sTwmA,User,Erin,8,2013-11-17 22:17:17,6,0,4.0
uXE6s1bV8N4zYg45Oo4hqw,User,Aaron,10,2014-12-04 18:05:04,2,0,3.8
suvYQm9M1q0wmjYXFENyrg,User,Donna,18,2016-03-13 15:27:27,11,1,2.47
JkBtWQcXvu75i0rFIvzOZg,User,Cindy,80,2011-11-20 03:05:59,37,0,3.4
oAudDlQukfYSOosB0-efUw,User,Heather,5,2015-09-29 16:05:18,0,0,4.8
xuIm-1Q0M5ZyhK7Vlhj7_w,User,Amit,5,2016-01-17 00:30:49,0,0,3.4
rTGlqkQ5DTaG84XfwMg6ow,User,Aya,6,2017-09-18 15:33:17,0,0,3.83
J1tiia7aUfonwmM-IZHOcw,User,Ashley,1,2014-09-20 22:40:43,1,0,1.0
ep38U-N_Pcw6e0sA263UDg,User,Oleg,15,2010-02-13 19:56:58,25,0,2.87
hzxW1VHoX8crxF2YL3q9PQ,User,Y,11,2010-06-19 22:31:31,10,1,3.79
eyY8SWJHs-91W14WIYXdcw,User,Regina,18,2015-06-04 16:18:52,4,0,4.05
JlVfN4Y2tgquCTmBpU104Q,User,Irvin,2,2012-01-08 14:32:17,1,0,3.0
1fhMNbalyflr72UOTmEfxw,User,Leah,15,2019-01-28 21:40:53,7,0,2.67
Ra5oJTbYnRKLysySLBHYaQ,User,Ann,13,2017-07-01 18:38:48,3,0,3.69
fSrngeYKDjOumxEGd6tPdA,User,Samantha,3,2015-02-03 05:41:50,5,0,3.0
seWhcVCjGLcnz8_INq3e4w,User,Michael,4,2013-07-25 03:17:10,1,0,3.25
kk_wEa1gRLGE4v_L2R3XZg,User,Pam,35,2017-01-01 17:36:43,19,1,3.08
7okhWHeKaOqviQx6GDCuKg,User,Brian,9,2013-05-27 22:49:16,2,0,4.44
mfUbtm7C_RGcThBEUhnPiw,User,John,11,2018-03-31 18:22:52,9,0,4.91
PaDG73eQfrWmo52g4EAcZw,User,Jim,3,2015-01-06 22:09:16,0,0,4.33
EHkKQRQv0COpPFfwFuKHhA,User,Andrew,6,2014-01-09 04:37:40,6,0,3.1
9-2IZ5agt6aSqAbDy7PgMg,User,Tyler,2,2019-05-17 04:13:04,1,0,1.0
mapXTzBn3nWGE3NidXI99A,User,Matt,10,2020-02-22 03:00:48,9,0,2.42
JPBe56OLoB438VMxUt66yA,User,Samanta,3,2018-06-13 14:59:52,0,0,2.67
SO-ihbnKHFDybqXgCQdLMw,User,Shana,15,2014-09-13 21:46:03,8,0,4.47
tGVGoabudyl1NehI9_fRoQ,User,Steve,1,2018-02-10 23:52:34,2,0,1.0
AVpNawXiHDdqV8vSgjLpDg,User,Lisa,22,2011-08-08 14:07:56,31,0,4.8
uEIXQYkqXgK01AEJVaASYw,User,Joe,5,2015-01-08 00:18:30,1,0,3.2
uN3tx6OkncgNlcRyUrbwAA,User,Sylvia,18,2014-09-29 16:21:46,10,0,3.68
ZorhqDE1lPx9w5e_f-zi3w,User,Liliana,5,2015-08-04 23:12:41,1,0,3.4
JPCJDR7UCSK7o5bI0E_HuA,User,Brenda,2,2015-10-02 14:56:32,0,0,4.0
de3l_NH4yO22sXaje7WxPA,User,Rajesh,2,2013-09-13 18:27:36,2,0,1.0
oGrF_5z2tYJ3g83a0Hj5Mg,User,John,16,2016-05-22 00:36:13,11,0,3.0
DRSDBrWJTaz20ZJi7N-IHg,User,Mallory,3,2017-02-11 21:37:03,0,0,5.0
nmVtcDltGygWAPdCpc2-_A,User,Kayla,2,2018-12-21 23:21:14,0,0,3.0
prgcoXNArfSzZZpr9KHCuA,User,Peyton,16,2018-05-27 14:34:45,1,0,4.94
61KPUdGeEfvq9s4faScJIQ,User,Erik,1,2020-10-07 03:32:24,0,0,1.0
p58abdiyq3OSKaW6e3cGIw,User,S,12,2015-04-17 00:47:07,5,1,3.17
bbDXUjZiDJOM8i2pZPpN3w,User,Dee,11,2018-12-14 23:33:15,4,0,3.46
sE1y0TQcYszuXyXRYHLCYg,User,Ashish,9,2010-05-12 09:17:44,10,0,3.0
0J3qSpErZEdf7jJQb-p3dw,User,Kevin,10,2016-09-14 03:40:30,2,0,3.4
tmaXVdvNqoSmaDzl_eZoIg,User,Chris,2,2018-02-10 21:28:19,0,0,3.0
njZL9RMc2m60bp-73k3jvA,User,Jackie,13,2011-12-23 21:10:45,0,0,4.29
tvQdqOH1KYIhSVOtQy1Clw,User,Blake,2,2016-08-21 23:08:35,1,0,3.0
epYRrIC46XECEAnE4eGIZw,User,Mary,10,2015-07-29 03:04:40,4,0,4.2
gIcp31HYQb8GaH3flOYz9g,User,Martin,3,2018-11-01 20:19:52,0,0,5.0
Df8NqHlxB_d_Oulx3wrpDg,User,Christine,7,2016-10-16 18:30:43,1,0,3.0
nRGHihzOxqTQdIZLC_istQ,User,Mike,3,2012-04-04 02:29:33,2,0,5.0
d1HsXMC5eQ2ZUMwCBi9yrA,User,Alan,2,2019-02-15 20:21:07,0,0,3.0
7IbGeKsA1vuTOYHs-eztGA,User,Loren,1,2017-10-05 00:35:40,0,0,1.0
9HjtFjQqIrl5iNCY-OBBZA,User,Margaret,3,2015-02-07 20:12:24,1,0,4.33
1mXcF_AJIU9r2EhUoGrHFg,User,Alyssa,2,2018-07-31 19:44:35,1,0,3.0
kB6JoxkChcJZno-u9AMVXA,User,David,7,2008-06-02 18:34:24,10,0,3.13
Zw-UG1IOaio9sclZlBjkZg,User,Brian,3,2016-03-27 20:55:26,4,0,2.4
GaeDAB3OWPuqGr7s0A0SKQ,User,R,8,2017-11-06 15:31:10,2,0,3.44
DQFTgQ_wMOAOKYZa_c1CGA,User,Stephanie,3,2014-12-08 20:31:22,0,0,3.67
Y2hOjAsEZ8sgrOR7WIWqQQ,User,David,4,2014-12-30 20:01:54,2,0,5.0
ud9xXMW6sU6dzNtAWK3HdA,User,Scott,3,2014-02-21 01:17:30,3,0,5.0
eGuhtZW7rVgVDLO_pUNXdQ,User,Pavan,1,2015-11-08 19:58:52,0,0,1.0
aAngoOkwSlwSh-CPRFoYCw,User,Jill,7,2018-07-03 15:04:44,5,0,2.0
p5OBgH22WV7hASl0RKpGmQ,User,Chrissy,1,2016-04-10 01:48:27,0,0,5.0
gXVBTbZSo0dNr9Xgx6UyWw,User,Manny,38,2014-09-11 22:13:32,18,0,2.67
2JVelzmD891BmN8jqUi2uw,User,Athena,5,2013-01-31 22:28:05,0,0,3.2
c6zTdRxBO-9tDIKHeJ2HAA,User,Jackson,4,2013-11-04 14:09:37,8,0,2.0
1ES7djv5v2uZmS0mZpxIoQ,User,Chris,8,2011-11-28 01:24:43,5,0,4.25
zcYzlL_ItUf7Bcip7qFq8Q,User,Pamela,2,2019-02-01 01:31:50,0,0,3.0
I1r1l55TlhxMk3rpYUdzyw,User,Ian,4,2015-03-20 20:11:15,0,0,4.0
Mwj98_5jSPW8qXZuFHLtSw,User,Eric,2,2019-05-25 16:04:28,1,0,1.5
U5_NCs-WW315UrCbBZv6sg,User,Ang,10,2015-06-11 17:23:43,11,0,1.2
QP_iJF1KWSJ3Krwopbmi7Q,User,Karla,31,2016-06-13 12:24:41,29,1,1.63
RttvTRsdQ7MDzaNlGIDrgw,User,Mr.,3,2019-06-29 14:54:50,3,0,2.0
ekqHzjmhSs9SYfeJileYww,User,Willie,2,2019-03-30 01:58:46,0,0,5.0
WAFjAtUHVy_VLOQNFr3iaA,User,Ben,2,2017-07-22 21:35:57,0,0,5.0
IwyIt0vNXcGRev7zDqd1cg,User,M,1,2015-04-10 18:28:03,0,0,1.0
keLyvA8RTwQK53uwII5sKA,User,Amy,22,2010-04-20 00:09:33,1,0,4.83
KWaW1x-uXxLA32YBAV_bgA,User,Adam,3,2017-07-20 21:56:14,1,0,5.0
ULb6l3JxrtIt23Ms2TRLKA,User,Oya,5,2018-06-21 16:24:30,2,0,2.2
rx10uo8xshByMM8Id54aOw,User,Tom,6,2014-08-31 03:52:41,6,0,2.14
A4L41KTEEOAPdfmX6sL1kA,User,Ling,3,2014-03-23 23:35:18,2,0,4.2
2sMtX0mIvEXXCcUZBsSDvA,User,Mario,17,2013-01-18 12:39:36,16,0,4.14
ndGi8FGQNFdSbffLOTFZTw,User,Amritha,3,2014-04-17 21:13:34,5,0,2.67
wBIgTNaptYlMRdDk9cEHig,User,Eric,10,2017-03-16 15:14:46,4,0,1.29
nnC2ckjTCnvYi5Q45JvMxw,User,Mike,30,2010-01-03 16:15:08,19,0,4.7
NoUrCbQCkqeOy7v6fjBb6A,User,M,9,2016-03-15 23:02:46,3,0,3.89
QxuSCmNcpUi9Gj9cBroumQ,User,Jaime,8,2014-07-11 22:54:28,5,0,5.0
pH9dAvjAluNe5Xn4LHcnpA,User,Melissa,3,2018-03-05 23:07:52,4,0,2.29
jUhMbgBwyMydJVrObW0mzw,User,J,2,2014-08-04 23:39:51,0,0,5.0
RV4uTVjydm35eDiOFn1Qew,User,M,2,2014-09-28 00:11:59,1,0,4.0
98NW8HeqtOh-7nCXPfG-kQ,User,Dr Eric,14,2008-09-17 20:48:21,5,0,3.57
Z_59omr9wSaCQD0ni3K72Q,User,Siddarth,9,2013-01-23 17:37:13,13,0,3.89
54-uBQtp12jd9T8XBfqniw,User,Chelsea,2,2015-08-21 19:43:30,0,0,4.5
Nlw1dUkS9j1Rtul_ouES3g,User,Elissa,5,2014-01-14 20:09:42,4,0,3.8
mJadHidZp_65NyNj0DLKdw,User,Kimberly,14,2014-07-19 17:00:28,5,0,3.79
tEyCGOgipKoUUcgkpY5oNg,User,Mary,4,2016-05-16 20:39:16,1,0,4.25
rZfoFEdEcOIBn4hWWLMtGw,User,Stacey,5,2017-09-23 02:02:01,0,0,4.33
6m0wmr6G7fgWMwU6mAVrLQ,User,Jill,3,2017-12-12 02:01:26,3,0,3.33
BhITZPq4RT5AfIfOiQ4zUw,User,Vidul,2,2021-07-07 03:00:39,0,0,4.5
l6a1Rc3kbdBVdqJ5hATkQQ,User,Rick,3,2016-12-13 19:32:04,2,0,4.67
bIt7nK-8qJK5CnkNk2tGfw,User,Kisha,1,2019-09-22 01:45:13,0,0,1.0
J7CZwKJNcR7l8D_jGs45Zw,User,Matthew,2,2013-11-10 08:50:10,0,0,5.0
t1wIi6GToBk8H_fRxHcRug,User,Amy,9,2012-04-06 11:29:06,8,0,3.33
tbJq8e53lWk9pKSahDbmFw,User,Linda,13,2012-04-30 14:40:02,8,0,4.38
AULMnhV2lvHeX1SyuwYpIg,User,Derek,9,2018-08-29 18:34:14,3,0,3.67
BmDcE4WXChW_51napWNV9Q,User,Steve,3,2020-10-27 21:47:13,1,0,3.33
9rLsIbEEfaxSJbk6TRHl9g,User,Beryl,2,2013-04-07 22:38:02,0,0,3.0
OU2hUZ22F_DqpwTHVdTHUw,User,DaveDonna,3,2015-01-26 02:40:32,3,0,4.75
WBrRdxUo_9pSNtWdG2BsMA,User,Juan,2,2016-12-19 00:45:01,0,0,3.5
CA4hn8IPD_wNvILK-_aXBQ,User,Phil,6,2017-02-05 23:38:28,0,0,3.17
biSAMHfmoc-GWneViMJQgw,User,Hugh,1,2019-06-09 16:09:07,1,0,1.0
qE4b2aBacS8rXbehIWpqBg,User,Cheryl,3,2014-05-06 14:47:56,2,0,5.0
vo9LLWGIe36MnppM36UIOw,User,K,182,2013-09-14 21:16:19,194,4,3.05
mHGKM2YE7H5pzjNZSnEGHw,User,Jaycie,11,2012-08-28 22:46:39,8,1,4.0
h3Fb7_eUCAlvoC4nrL3d5g,User,Bernard,7,2017-06-04 14:49:46,3,0,3.43
OgMi5ZEcnB1tgklDx0iWBw,User,Angela,1,2019-07-27 12:25:11,0,0,5.0
WKhyKlj6pnMZaFbCJGWjgw,User,Regina,19,2015-02-21 21:46:00,2,0,4.84
e_2KSDrtA4qKKBrjDhWUag,User,Lee,27,2015-05-10 00:55:48,75,0,2.03
hHAMDgJDjdthMT_yfb4_DQ,User,Shaik,2,2020-03-14 21:55:46,1,0,2.5
T94cvfnq9zOGbfm1YK6oFw,User,Chauncey,1,2021-11-29 23:32:54,0,0,1.0
gsUw1LUHJCj8uHu-v1uW0A,User,Joseph,1,2017-08-07 20:16:36,0,0,2.0
OUWwqcFVA6yYlXKSnoGAcA,User,Chief,23,2020-05-07 15:08:12,14,0,2.61
qto2DjdI8NxVYFCIXLG1zw,User,Carmen,6,2019-07-10 16:29:32,0,0,1.0
x1VqQGL8wKINgR4lZO_KeA,User,Gabriela,4,2017-04-08 18:02:10,2,0,5.0
wpAXYj3khuj1R_t9jEPU6g,User,Jennifer,3,2018-01-18 00:08:44,1,0,4.0
1TUmcH42i317oJDv7pVxUw,User,Brian,18,2016-05-14 20:33:15,10,0,2.78
wtJJdU8xu8LWuaxq-aPFaQ,User,Terri,4,2014-08-31 19:12:42,0,0,5.0
nDc4jSX0RJQhuUdi14twJg,User,Tina,2,2021-05-24 16:18:40,1,0,1.5
2do5P5rFWi18jLB7OImMbw,User,Laura,3,2013-09-20 19:41:44,1,0,2.67
NMHOcPXWiW7G_jtN6t1DIA,User,Gabby,18,2020-10-17 22:47:45,0,0,3.21
bC0ePJwyq7MGqj7EmAdSuA,User,Sridhar,8,2015-08-30 01:56:28,7,0,3.88
z_-T67LB0OgmKseK8KgSKQ,User,Jen,4,2016-01-16 13:13:49,1,0,5.0
Hz-jm25um6ABtDHpp3Pgww,User,Denise,18,2011-09-20 23:53:04,16,0,4.3
T1QxBOAxOxkHSJdjuHBItw,User,Matt,44,2017-06-21 11:40:50,4,0,4.11
U_yr5s9jxroGHkytPOQJEw,User,Dan,7,2015-11-08 22:07:15,0,0,3.0
ieggSryaXPftkTAeSP0j7g,User,Lori,2,2020-12-14 23:24:07,0,0,2.0
JIO9EqHvORl95MX6_jxFfA,User,Andy,4,2021-05-15 04:50:40,0,0,1.75
dl0vBbXyNt7M7s1pp7Ay4w,User,Tim,2,2016-05-03 08:06:01,1,0,5.0
r9zgmCBPm_C8xvRgYyWIEA,User,Rich,4,2010-04-18 03:14:15,3,0,3.75
9fFsGcyWGJiPKUTbAjKXLg,User,Kb,150,2015-07-21 23:49:30,50,0,3.38
1dqcdREP6vptQ4TXDXHEwQ,User,Harry,4,2011-11-11 05:52:28,0,0,4.0
Epltx3-l53kvZr5CRivg6A,User,Elegre,1,2021-06-19 19:40:07,0,0,5.0
QS900GaitqFjMtGKVANHIg,User,C,9,2016-10-06 14:26:37,2,0,3.89
I_LGti7u4TYdhbaw6r_tvw,User,Samantha,10,2018-04-01 16:25:00,2,1,3.09
1aXjQ1LQr1qQxD1p6pShrQ,User,Jay,2,2019-11-03 21:58:12,0,0,3.0
YCeiSxfwnltbhIJsRRIL8w,User,Kristin,1,2014-08-29 18:00:46,0,0,5.0
QVpxiMk9wPvN3D8MWw5UoQ,User,Doris,2,2015-05-31 04:29:51,1,0,1.0
majmO0bXdZpml2pHkb96Jw,User,Pardy,1,2015-04-21 02:08:18,0,0,1.0
vT1RuUcGk8dxGPO4ntz7Aw,User,Barbara,24,2012-06-15 20:08:47,28,0,2.28
PaFvap78n2UbvCfhWjQ1Dg,User,Anirban,92,2015-11-14 09:01:26,26,0,3.76
OnGeZyEtLhaWlXmSvUc8Rw,User,Jita,2,2014-07-23 14:58:50,10,0,1.0
9SyU2R8fTDD1w8nDsiwZzw,User,Nai,8,2012-07-09 18:18:47,6,0,4.0
X1zxdvDYNGUCZktXqzOQnw,User,Gregg,6,2014-07-12 16:55:52,2,0,4.29
kFZ_Pb0SVBnzdkHvt-N4fQ,User,Brian,2,2015-09-02 22:45:20,1,0,4.0
DfzRGybAITu4-Itpje6cTw,User,Ian,1,2012-11-27 17:51:37,0,0,1.0
jJ1jTHQWfoq7QCOfo9202Q,User,Juan,42,2016-03-10 14:38:08,13,0,3.17
b_ambfLx4yaV_SbteKUORg,User,Walter,9,2012-10-09 14:55:25,20,0,2.0
ZlBUgCrbrcOWRmECmFWOTg,User,Christina,7,2018-02-11 00:28:58,0,0,4.43
8BuLB2YBbsX223OcsCtvnw,User,Dionte,7,2018-04-24 01:57:09,0,0,5.0
lVDq64cEPNyLoaBjo7MTgw,User,Em,4,2014-05-15 03:08:08,1,0,2.25
W6ECYkKfmhyMiyVD0dodLQ,User,Jerel,9,2013-03-18 22:45:59,2,0,4.67
zHp6VIevjxm8Te-fsxfnlA,User,Megan,3,2019-05-20 14:39:02,0,0,3.0
gjkO9NYmz0TkodTOaZ9Mgg,User,Lisa,6,2016-07-14 21:36:23,1,0,5.0
H3g2LZbCUU4ZeEsJe4SCLg,User,Mia,1,2018-01-20 20:40:05,0,0,3.0
O2CgAlFfZIthBDVSMgbV9Q,User,T,37,2010-07-09 17:01:58,11,0,3.45
-26O8qclwmOBM8nzGchBhw,User,Latasha,10,2016-05-01 14:54:06,5,0,2.17
QU4_0rYuDSCHiFsGpnW2uA,User,Tom,8,2013-01-23 13:21:58,0,0,2.22
SAwZcSTOe-vFxma1T7bDDA,User,Maria,15,2013-06-16 22:17:47,1,0,4.27
bdLlGhOrJcqBwow8BTZXCg,User,Dave,5,2021-09-26 12:58:45,0,0,4.0
940GKkYU5kKh-GSuNUWG1w,User,Kathy,5,2014-08-26 20:16:21,0,0,4.6
0dQpb-UCUj3BsFOzFQrdmw,User,Joseph,4,2017-09-23 19:25:15,4,0,5.0
Ox7808Y_PvQuGcOZbw3EOQ,User,D,5,2015-04-03 12:48:25,0,0,4.0
XdlmtZA_4Gkcs91NL8WwGA,User,Mian,26,2014-03-16 03:15:37,36,0,2.59
IRCjj7T2KCyKkqbCerqdBQ,User,Andrew,1,2013-02-09 23:58:20,0,0,5.0
FFA-foci44GsPuI1ZfUj8w,User,Toni,5,2018-03-23 00:50:07,0,0,5.0
JMDoD-86xmQ9_8k9nWcVgg,User,Trae,29,2011-02-01 23:48:23,12,0,2.71
Di1g7sZgZemkBr9hr8h0Lw,User,B,3,2017-02-18 01:34:49,0,0,1.0
SXNhbQXuUWCkJjlQgZZ56A,User,Matt,20,2018-04-23 14:19:14,3,0,3.7
EHp9KVWzSVsn3ZZFdKTmPQ,User,Michelle,6,2013-04-10 23:07:12,7,1,4.0
eUGFtoh1uGsW6yoIB3VlIA,User,Gary,5,2012-03-18 13:16:17,1,0,4.2
GyQaZCJtSR3qhpprM5MGWA,User,Sheri,13,2014-08-27 11:13:07,2,0,3.71
G-P8JMMogtrssmNOWGUziQ,User,Jamilla,3,2017-07-23 20:25:50,5,1,3.67
Jn-NbLgcDL-I1hZUJhmKVg,User,Eric,6,2013-09-12 01:45:12,3,0,3.0
JFSavqvPTYTsd0qQfdOPrw,User,Tim,1,2015-01-24 16:22:38,0,0,3.0
VzV5hbEwmqqXNY8ChgQb_Q,User,Lisa,22,2015-12-17 23:08:12,3,0,3.68
yM4A4mmW-1p6O-lIxBWtxA,User,Leslie Ann,1,2019-10-24 02:38:27,0,0,1.0
zBClRiISk_86f7YR0-ZUPg,User,Lauren,1,2014-05-24 21:16:36,0,0,5.0
88PvXLvKg3XCiMpePGnVrw,User,Karianna,1,2019-12-27 23:46:18,0,0,1.0
mphsM5qcNyLpM8sgQQh4ZA,User,Nikhil Naidu,1,2015-12-11 21:05:52,0,0,5.0
suaReR2BLmfw_EnVqycBnQ,User,Aminata,1,2017-04-08 20:28:53,0,0,1.0
lRrEia7UH-BDzsxgj55lMw,User,Kahina,1,2013-08-12 22:27:00,0,0,5.0
c4pD6aiuv4sHniNRADkc1A,User,Kaitlyn,8,2014-12-31 02:19:15,5,0,3.5
-XnraaOw4v7QLLM4RBYObw,User,Reiny,1,2017-06-02 18:32:31,0,0,5.0
AwdSlvUzvduvk5CBcnnsZA,User,Brian,44,2011-07-09 21:20:13,32,0,4.13
Ms9HYohoBKfo7sXn5ZoZGg,User,Cliff,5,2013-09-02 15:14:39,6,1,2.6
VDNjTBasR0rZrVstBZKRCg,User,ChickinSchitt,34,2018-04-07 16:32:28,2,0,5.0
m1XP61pteetOTxoSPX7pzw,User,Omar,1,2019-03-10 01:26:46,0,0,1.0
maGwbTMNh-cxY0p-dLgKlQ,User,Steve,15,2012-01-18 01:43:53,17,1,4.35
028t_ItO2vswaRZNb7pLeg,User,Ed,19,2018-06-06 18:47:14,9,1,2.4
lNnGMsIOVPNc7INbucGciA,User,Gabriela,2,2021-02-21 19:27:18,0,0,5.0
ojVRw0w2NWkobIrwSjVTbQ,User,Leandra,10,2021-03-23 00:04:11,4,0,4.0
oRV_mXdXXmuxapk63_tEhA,User,Liz,8,2011-05-18 01:33:00,2,0,3.38
21bR894ab0KmA3sugSwxUA,User,Kristina,23,2018-07-15 20:12:57,6,0,3.48
Dxxsdb0eJNaH9mZPmru7wQ,User,Kathy,4,2012-07-20 02:48:47,6,0,2.2
8u477xkKb08N6N3WiljioQ,User,Rui,1,2019-08-06 18:57:12,0,0,1.0
4wiwku3__eMTPWTkRFiOnw,User,Sally,4,2019-01-01 14:42:20,1,0,4.6
xos5ZAppiCO36VUltZ_gVA,User,Steve,5,2015-07-30 22:46:33,0,0,3.4
mXLUG1P5YqAv8D9U5XIq5g,User,Neil,13,2013-06-10 23:00:33,7,0,4.08
K1ofJwTABbDVEwQcyqvdJw,User,Leah,1,2021-04-02 01:21:42,0,0,5.0
TEim4u6MUxd5GRXCRc0r9g,User,CeeCee,15,2017-01-28 15:30:27,7,0,4.19
dwKzi3TjiUYPzvojcbWoNw,User,Allison,1,2018-11-02 15:45:51,0,0,2.0
fWXEcV-TiMq3CK_dLZWI3w,User,Martin,82,2015-11-23 11:58:21,7,0,4.4
zZJl3l-icPMFPaH5mm-Wgg,User,Conyetta,4,2018-09-04 22:13:25,0,0,3.2
ZvuxEFlcEhw0ULgAhoGltw,User,Lydia,38,2018-01-15 03:33:13,15,0,2.92
u1JU-gtYFVtfWt1UgLT06g,User,Mark,3,2014-08-16 04:49:25,0,0,4.67
5Bg2M-M8kDUyYV6sO-B6RA,User,Sam,2,2015-07-14 19:34:27,0,0,3.0
J6WshgTtXjqBuietFvIESA,User,B,1,2015-06-28 03:07:32,3,0,1.0
sMszm2t3HS9snV3bLwYicg,User,Susan,12,2017-03-03 20:33:33,9,0,3.0
UrejXMQXQzOBdFsjoRb5-g,User,Bill,7,2012-07-07 18:18:14,2,0,3.57
dbxTbqeStPekhI_SCBxsGQ,User,Dan,11,2018-09-27 13:42:19,6,0,4.36
_BFMDzpFQOYET9YRCSub0g,User,Nancy,3,2020-06-20 15:32:49,1,0,3.67
98lWO1c2IfPiZLvn2IWAGg,User,C,21,2008-06-03 20:20:18,12,0,3.95
8yFNNU7UmQcfzmcTvzTlOA,User,Seralathan,12,2013-08-24 01:15:47,5,0,3.5
81osSVzvrxZC3PT_kQqfNQ,User,Larry,18,2012-12-22 20:29:26,7,0,3.58
WAkdLJ6Na6fIo8aejbWBHw,User,Mary,7,2017-02-07 19:49:27,5,0,3.8
YocE8outa62ZMgTAexfn9g,User,Antanette,3,2015-02-22 16:29:34,4,0,3.67
lHJuELDsjy_gIeW6Sbb7YA,User,Cat,8,2019-02-14 18:53:39,3,0,3.25
wDzpYf2q14--Yzzg9K0zbg,User,Morgan,13,2019-06-17 01:17:25,4,0,3.23
TUUX8jS0Dccj28ryf5CL5Q,User,Bobby,1,2013-09-08 22:50:11,2,0,1.0
kDNPnuan1WVsB0Q1CWL52w,User,Jen,2,2017-08-17 19:18:35,1,0,3.0
WoDLtt8Vh9q-DLFr5_sIdA,User,Marcy,8,2014-07-28 19:57:01,1,0,4.13
SkbPm0KEj39RfJIlHCxe2A,User,Joan,17,2010-06-26 00:10:01,25,1,2.89
wIua4n1HNgn6FmaDsimT6w,User,Laura,2,2012-11-06 02:09:48,0,0,3.5
90CcrxRoPSVQWJuary5ehA,User,Nicholas,4,2019-02-21 23:47:18,2,0,3.0
no6-iKKSdZPAbN0MCxpjiw,User,Chinna,1,2012-12-16 02:28:31,0,0,1.0
qhz2Qm8XRmHpXBvxGzaZgQ,User,Mah,2,2018-07-03 17:47:19,0,0,3.0
lUNMVa9wl7XFCEAGm4n-zw,User,Devon,2,2016-06-09 14:18:15,2,0,3.0
8d7ZJZjocAEX_CrJd1ucYQ,User,Melissa,8,2018-01-22 22:54:50,2,0,5.0
hPIgF7BDpVEpaGjHF9dlkw,User,Miranda,7,2015-03-26 08:28:32,3,0,4.0
JStA9xS3fwarzxsq9Wq7xA,User,Whitney,8,2017-04-13 13:15:31,3,0,3.13
5foDVJ_8endantDFLDXsLQ,User,Debra,3,2016-07-03 23:34:04,2,0,2.75
qn6HnjdSOLaGMtM_dmt1Vw,User,Larry,2,2017-10-23 20:48:14,1,0,4.5
nxIVNBVjL3mLpJnRWSeE_Q,User,Glen,41,2013-07-05 15:34:54,19,0,3.52
uv9oJN3-zsw_IwVg7PtLkQ,User,Andrea,8,2013-07-20 17:38:47,3,0,3.5
s1Kh5a9OJJMKksCBExYUcw,User,Joe,3,2014-03-10 23:26:27,0,0,4.0
4kh0w_Io0dFecXUqxOx0WQ,User,G,24,2016-02-23 17:29:58,33,0,2.59
z6lL30hPhsGgV0k8Cfv8sg,User,Kayla,1,2019-02-08 02:01:21,0,0,5.0
XT4kTQ6KFvqJZkTEE0_B6w,User,Rob,8,2015-08-13 19:59:30,1,0,4.0
BGhPXFpBNXtF7AVEs66E9w,User,Bobby,28,2011-09-04 01:43:31,14,0,2.44
xdn1BbcsrKvhHt-GjGOuRw,User,LaChelle,2,2019-06-23 22:28:54,0,0,2.0
NKTIJrvG8MaZO8S8GPtgLQ,User,Mark,8,2013-01-19 15:55:44,2,0,3.07
R0K4dSuRKtuPOF8WVy064Q,User,Mj,8,2015-08-09 16:40:22,2,0,5.0
m4n0QJQNaNe8LSbLr-sFog,User,Green,4,2017-04-30 18:54:48,2,0,2.33
g5K6eOS95IPsZF-fDfDSng,User,Brandon,10,2014-07-27 20:20:22,3,0,5.0
GE47rtYc93U7MqC6JxNlGw,User,Zac,3,2014-04-16 17:56:28,0,0,4.67
IcEBxglVyj6Jgly-oPT7lg,User,Joe,3,2017-12-23 02:44:09,0,0,2.5
WWbcGt0qgAbtp7h12qvyRg,User,Lorenzo,6,2020-03-07 21:55:49,2,0,5.0
l6vlm1T-1JuSDeVcA0l8IQ,User,Sunhyun,5,2017-09-02 22:14:31,0,0,4.71
-OGNAf_U27itfT6C8epM3A,User,Gale,4,2015-04-13 18:01:47,0,0,5.0
hYCc_R171GxsZuP00kLX5w,User,Kristina,5,2016-12-09 00:36:11,1,0,3.0
